CBSA,zip
35980,06372
49340,06373
35980,06374
49340,06374
35980,06375
35980,06376
49340,06377
35980,06378
35980,06379
35980,06380
35980,06382
35980,06383
49340,06384
35980,06384
35980,06385
49340,06387
35980,06388
35980,06389
35620,06390
35300,06401
35300,06403
14860,06404
35300,06405
35300,06408
25540,06409
35300,06410
35300,06411
25540,06412
25540,06413
25540,06414
35980,06415
25540,06415
25540,06416
25540,06417
35300,06418
14860,06418
25540,06419
25540,06420
35980,06420
25540,06422
35300,06422
25540,06423
25540,06424
25540,06426
35300,06437
25540,06438
35980,06439
14860,06440
25540,06441
25540,06442
35300,06443
25540,06444
25540,06447
35300,06450
25540,06451
35300,06451
25540,06455
25540,06456
25540,06457
25540,06459
35300,06460
35300,06461
25540,06467
14860,06468
25540,06469
14860,06470
35300,06471
35300,06472
35300,06473
25540,06475
35300,06477
35300,06478
35300,06479
25540,06479
25540,06480
25540,06481
14860,06482
35300,06483
14860,06484
35300,06487
35300,06488
35300,06489
25540,06489
14860,06491
35300,06492
35300,06493
35300,06494
35300,06495
25540,06498
35300,06501
35300,06502
35300,06503
35300,06504
35300,06505
35300,06506
35300,06507
35300,06508
35300,06509
35300,06510
35300,06511
35300,06512
35300,06513
35300,06514
35300,06515
35300,06516
35300,06517
35300,06518
35300,06519
35300,06520
35300,06521
35300,06524
35300,06525
35300,06530
35300,06531
35300,06532
35300,06533
35300,06534
35300,06535
35300,06536
35300,06537
35300,06538
35300,06540
14860,06601
14860,06602
14860,06604
14860,06605
14860,06606
14860,06607
14860,06608
14860,06610
14860,06611
14860,06612
14860,06614
14860,06615
14860,06673
14860,06699
35300,06701
35300,06702
35300,06703
35300,06704
35300,06705
35300,06706
35300,06708
45860,06708
35300,06710
35300,06712
35300,06716
35300,06720
35300,06721
35300,06722
35300,06723
35300,06724
35300,06749
45860,06750
45860,06751
45860,06752
45860,06753
45860,06754
45860,06755
45860,06756
45860,06757
45860,06758
45860,06759
35300,06762
45860,06763
35300,06770
45860,06776
45860,06777
45860,06778
35300,06779
45860,06779
45860,06781
45860,06782
45860,06783
14860,06784
45860,06784
45860,06785
45860,06786
25540,06786
45860,06787
45860,06790
25540,06791
45860,06791
45860,06792
45860,06793
45860,06794
45860,06795
45860,06796
45860,06798
14860,06801
14860,06804
45860,06804
14860,06807
14860,06810
14860,06811
14860,06812
14860,06813
14860,06820
14860,06824
14860,06825
14860,06828
14860,06829
14860,06830
14860,06831
14860,06836
14860,06838
14860,06840
14860,06850
14860,06851
14860,06852
14860,06853
14860,06854
14860,06855
14860,06856
14860,06858
14860,06870
14860,06875
14860,06876
14860,06877
14860,06878
14860,06880
14860,06881
14860,06883
14860,06888
14860,06890
14860,06896
14860,06897
14860,06901
14860,06902
14860,06903
14860,06904
14860,06905
14860,06906
14860,06907
14860,06910
14860,06911
14860,06912
14860,06926
35620,07001
35620,07002
35620,07003
35620,07004
35620,07005
35620,07006
35620,07007
35620,07008
35620,07009
35620,07010
35620,07011
35620,07012
35620,07013
35620,07014
35620,07015
35620,07016
35620,07017
35620,07018
35620,07019
35620,07020
35620,07021
35620,07022
35620,07023
35620,07024
35620,07026
35620,07027
35620,07028
35620,07029
35620,07030
35620,07031
35620,07032
35620,07033
35620,07034
35620,07035
35620,07036
35620,07039
35620,07040
35620,07041
35620,07042
35620,07043
35620,07044
35620,07045
35620,07046
35620,07047
35620,07050
35620,07051
35620,07052
35620,07054
35620,07055
35620,07057
35620,07058
35620,07059
35620,07060
35620,07061
35620,07062
35620,07063
35620,07064
35620,07065
35620,07066
35620,07067
35620,07068
35620,07069
35620,07070
35620,07071
35620,07072
35620,07073
35620,07074
35620,07075
35620,07076
35620,07077
35620,07078
35620,07079
35620,07080
35620,07081
35620,07082
35620,07083
35620,07086
35620,07087
35620,07088
35620,07090
35620,07091
35620,07092
35620,07093
35620,07094
35620,07095
35620,07096
35620,07097
35620,07099
35620,07101
35620,07102
35620,07103
35620,07104
35620,07105
35620,07106
35620,07107
35620,07108
35620,07109
35620,07110
35620,07111
35620,07112
35620,07114
35620,07175
35620,07201
35620,07202
35620,07203
35620,07204
35620,07205
35620,07206
35620,07207
35620,07208
35620,07302
35620,07303
35620,07304
35620,07305
35620,07306
35620,07307
35620,07310
35620,07311
35620,07399
35620,07401
35620,07403
35620,07405
35620,07407
35620,07410
35620,07416
35620,07417
35620,07418
35620,07419
35620,07420
35620,07421
35620,07422
35620,07423
35620,07424
35620,07428
35620,07430
35620,07432
35620,07435
35620,07436
35620,07438
35620,07439
35620,07440
35620,07442
35620,07444
35620,07446
35620,07450
35620,07451
35620,07452
35620,07456
35620,07457
35620,07458
35620,07460
35620,07461
35620,07462
35620,07463
35620,07465
35620,07470
35620,07474
35620,07480
35620,07481
35620,07495
35620,07501
35620,07502
35620,07503
35620,07504
35620,07505
35620,07506
35620,07507
35620,07508
35620,07509
35620,07510
35620,07511
35620,07512
35620,07513
35620,07514
35620,07522
35620,07524
35620,07538
35620,07543
35620,07544
35620,07601
35620,07602
35620,07603
35620,07604
35620,07605
35620,07606
35620,07607
35620,07608
35620,07620
35620,07621
35620,07624
35620,07626
35620,07627
35620,07628
35620,07630
35620,07631
35620,07632
35620,07640
35620,07641
35620,07642
35620,07643
35620,07644
35620,07645
35620,07646
35620,07647
35620,07648
35620,07649
35620,07650
35620,07652
35620,07653
35620,07656
35620,07657
35620,07660
35620,07661
35620,07662
35620,07663
35620,07666
35620,07670
35620,07675
35620,07676
35620,07677
35620,07699
35620,07701
35620,07702
35620,07704
35620,07710
35620,07711
35620,07712
35620,07716
35620,07717
35620,07718
35620,07719
35620,07720
35620,07721
35620,07722
35620,07723
35620,07724
35620,07726
35620,07727
35620,07728
35620,07730
35620,07731
35620,07732
35620,07733
35620,07734
35620,07735
35620,07737
35620,07738
35620,07739
35620,07740
35620,07746
35620,07747
35620,07748
35620,07750
35620,07751
35620,07752
35620,07753
35620,07754
35620,07755
35620,07756
35620,07757
35620,07758
35620,07760
35620,07762
35620,07763
35620,07764
35620,07765
35620,07799
35620,07801
35620,07802
35620,07803
35620,07806
10900,07820
10900,07821
35620,07821
35620,07822
10900,07823
35620,07825
10900,07825
35620,07826
35620,07827
35620,07828
10900,07828
35620,07830
35620,07831
10900,07832
35620,07832
10900,07833
35620,07834
35620,07836
35620,07837
10900,07838
35620,07839
10900,07840
35620,07840
35620,07842
35620,07843
10900,07844
35620,07845
10900,07846
35620,07847
35620,07848
35620,07849
35620,07850
35620,07851
35620,07852
35620,07853
35620,07855
35620,07856
35620,07857
35620,07860
10900,07860
10900,07863
35620,07865
10900,07865
35620,07866
35620,07869
35620,07870
35620,07871
10900,07874
35620,07874
35620,07875
35620,07876
35620,07877
35620,07878
35620,07879
10900,07880
10900,07882
35620,07882
35620,07885
35620,07890
35620,07901
35620,07902
35620,07920
35620,07921
35620,07922
35620,07924
35620,07926
35620,07927
35620,07928
35620,07930
35620,07931
35620,07932
35620,07933
35620,07934
35620,07935
35620,07936
35620,07938
35620,07939
35620,07940
35620,07945
35620,07946
35620,07950
35620,07960
35620,07961
35620,07962
35620,07963
35620,07970
35620,07974
35620,07976
35620,07977
35620,07978
35620,07979
35620,07980
35620,07981
37980,08001
37980,08002
37980,08003
37980,08004
35620,08005
35620,08006
37980,08007
35620,08008
37980,08009
37980,08010
37980,08011
37980,08012
37980,08014
37980,08015
37980,08016
37980,08018
37980,08019
37980,08020
37980,08021
37980,08022
37980,08023
37980,08025
37980,08026
37980,08027
37980,08028
37980,08029
37980,08030
37980,08031
37980,08032
37980,08033
37980,08034
37980,08035
37980,08036
12100,08037
37980,08037
37980,08038
37980,08039
37980,08041
37980,08042
37980,08043
37980,08045
37980,08046
37980,08048
37980,08049
35620,08050
37980,08051
37980,08052
37980,08053
37980,08054
37980,08055
37980,08056
37980,08057
37980,08059
37980,08060
37980,08061
37980,08062
37980,08063
37980,08064
37980,08065
37980,08066
37980,08067
37980,08068
37980,08069
37980,08070
37980,08071
37980,08072
37980,08073
37980,08074
37980,08075
37980,08077
37980,08078
37980,08079
37980,08080
37980,08081
37980,08083
37980,08084
37980,08085
37980,08086
35620,08087
37980,08087
37980,08088
37980,08089
37980,08090
37980,08091
35620,08092
37980,08093
12100,08094
37980,08094
37980,08095
37980,08096
37980,08097
37980,08098
37980,08099
37980,08101
37980,08102
37980,08103
37980,08104
37980,08105
37980,08106
37980,08107
37980,08108
37980,08109
37980,08110
12100,08201
36140,08202
12100,08203
36140,08204
12100,08205
36140,08210
36140,08212
12100,08213
36140,08214
12100,08215
37980,08215
12100,08217
36140,08218
36140,08219
12100,08220
12100,08221
36140,08223
37980,08224
12100,08225
36140,08226
36140,08230
12100,08231
12100,08232
12100,08234
12100,08240
12100,08241
36140,08242
36140,08243
12100,08244
36140,08245
36140,08246
36140,08247
36140,08248
36140,08250
36140,08251
36140,08252
36140,08260
47220,08270
36140,08270
12100,08270
47220,08302
37980,08302
12100,08310
47220,08311
37980,08312
47220,08313
36140,08314
47220,08314
47220,08315
47220,08316
12100,08317
47220,08318
37980,08318
12100,08319
47220,08320
47220,08321
37980,08322
47220,08323
47220,08324
12100,08326
47220,08327
37980,08328
47220,08329
12100,08330
47220,08332
12100,08340
47220,08340
12100,08341
12100,08342
37980,08343
12100,08344
47220,08344
37980,08344
47220,08345
12100,08346
37980,08347
47220,08348
47220,08349
12100,08350
47220,08352
47220,08353
12100,08360
37980,08360
47220,08360
47220,08361
12100,08361
47220,08362
12100,08401
12100,08402
12100,08403
12100,08404
12100,08405
12100,08406
37980,08501
45940,08501
35620,08501
35620,08502
35620,08504
37980,08505
35620,08510
37980,08511
45940,08512
35620,08512
35620,08514
37980,08515
37980,08518
35620,08520
45940,08520
45940,08525
35620,08525
35620,08527
35620,08528
35620,08530
45940,08530
35620,08533
37980,08533
45940,08534
35620,08535
35620,08536
45940,08540
35620,08540
45940,08542
45940,08543
45940,08544
45940,08550
35620,08551
35620,08553
37980,08554
35620,08555
35620,08556
35620,08557
45940,08558
35620,08558
35620,08559
35620,08560
45940,08560
45940,08561
35620,08562
37980,08562
45940,08601
45940,08602
45940,08603
45940,08604
45940,08605
45940,08606
45940,08607
45940,08608
45940,08609
37980,08610
45940,08610
45940,08611
45940,08618
45940,08619
35620,08620
37980,08620
45940,08620
45940,08628
45940,08629
45940,08638
37980,08640
37980,08641
45940,08648
45940,08650
45940,08690
35620,08691
45940,08691
35620,08701
35620,08720
35620,08721
35620,08722
35620,08723
35620,08724
35620,08730
35620,08731
35620,08732
35620,08733
35620,08734
35620,08735
35620,08736
35620,08738
35620,08739
35620,08740
35620,08741
35620,08742
35620,08750
35620,08751
35620,08752
35620,08753
35620,08754
35620,08755
35620,08757
35620,08758
35620,08759
35620,08801
35620,08802
10900,08802
35620,08803
10900,08804
35620,08804
35620,08805
35620,08807
10900,08808
35620,08809
35620,08810
35620,08812
35620,08816
35620,08817
35620,08818
35620,08820
35620,08821
35620,08822
35620,08823
35620,08824
35620,08825
35620,08826
10900,08827
35620,08827
35620,08828
35620,08829
35620,08830
35620,08831
35620,08832
35620,08833
35620,08835
35620,08836
35620,08837
35620,08840
35620,08844
35620,08846
10900,08848
35620,08848
35620,08850
35620,08852
35620,08853
35620,08854
35620,08855
35620,08857
35620,08858
35620,08859
35620,08861
35620,08862
35620,08863
10900,08865
35620,08867
35620,08868
35620,08869
35620,08870
35620,08872
35620,08873
35620,08875
35620,08876
35620,08879
35620,08880
35620,08882
35620,08884
35620,08885
10900,08886
35620,08887
35620,08888
35620,08889
35620,08899
35620,08901
35620,08902
35620,08903
35620,08904
35620,08906
35620,08933
35620,10001
35620,10002
35620,10003
35620,10004
35620,10005
35620,10006
35620,10007
35620,10008
35620,10009
35620,10010
35620,10011
35620,10012
35620,10013
35620,10014
35620,10016
35620,10017
35620,10018
35620,10019
35620,10020
35620,10021
35620,10022
35620,10023
35620,10024
35620,10025
35620,10026
35620,10027
35620,10028
35620,10029
35620,10030
35620,10031
35620,10032
35620,10033
35620,10034
35620,10035
35620,10036
35620,10037
35620,10038
35620,10039
35620,10040
35620,10041
35620,10043
35620,10044
35620,10045
35620,10055
35620,10065
35620,10069
35620,10075
35620,10080
35620,10081
35620,10101
35620,10103
35620,10104
35620,10105
35620,10106
35620,10107
35620,10108
35620,10110
35620,10111
35620,10112
35620,10113
35620,10115
35620,10116
35620,10117
35620,10118
35620,10119
35620,10120
35620,10121
35620,10122
35620,10123
35620,10124
35620,10125
35620,10126
35620,10128
35620,10129
35620,10130
35620,10131
35620,10133
35620,10138
35620,10150
35620,10151
35620,10152
35620,10153
35620,10154
35620,10155
35620,10156
35620,10157
35620,10158
35620,10159
35620,10160
35620,10162
35620,10163
35620,10164
35620,10165
35620,10166
35620,10167
35620,10168
35620,10169
35620,10170
35620,10171
35620,10172
35620,10173
35620,10174
35620,10175
35620,10176
35620,10177
35620,10178
35620,10179
35620,10185
35620,10199
35620,10203
35620,10211
35620,10212
35620,10213
35620,10258
35620,10268
35620,10269
35620,10271
35620,10272
35620,10274
35620,10275
35620,10276
35620,10277
35620,10278
35620,10279
35620,10280
35620,10281
35620,10282
35620,10285
35620,10301
35620,10302
35620,10303
35620,10304
35620,10305
35620,10306
35620,10307
35620,10308
35620,10309
35620,10310
35620,10311
35620,10312
35620,10313
35620,10314
35620,10451
35620,10452
35620,10453
35620,10454
35620,10455
35620,10456
35620,10457
35620,10458
35620,10459
35620,10460
35620,10461
35620,10462
35620,10463
35620,10464
35620,10465
35620,10466
35620,10467
35620,10468
35620,10469
35620,10470
35620,10471
35620,10472
35620,10473
35620,10474
35620,10475
35620,10501
35620,10502
35620,10503
35620,10504
35620,10505
35620,10506
35620,10507
35620,10509
35620,10510
35620,10511
39100,10512
35620,10512
35620,10514
35620,10516
35620,10517
35620,10518
35620,10519
35620,10520
35620,10522
35620,10523
35620,10524
35620,10526
35620,10527
35620,10528
35620,10530
35620,10532
35620,10533
35620,10535
35620,10536
35620,10537
35620,10538
35620,10540
35620,10541
35620,10542
35620,10543
35620,10545
35620,10546
35620,10547
35620,10548
35620,10549
35620,10550
35620,10551
35620,10552
35620,10553
35620,10560
35620,10562
35620,10566
35620,10567
35620,10570
35620,10573
35620,10576
35620,10577
35620,10578
35620,10579
35620,10580
35620,10583
35620,10587
35620,10588
35620,10589
35620,10590
35620,10591
35620,10594
35620,10595
35620,10596
35620,10597
35620,10598
35620,10601
35620,10602
35620,10603
35620,10604
35620,10605
35620,10606
35620,10607
35620,10610
35620,10701
35620,10702
35620,10703
35620,10704
35620,10705
35620,10706
35620,10707
35620,10708
35620,10709
35620,10710
35620,10801
35620,10802
35620,10803
35620,10804
35620,10805
35620,10901
39100,10910
35620,10911
39100,10912
35620,10913
39100,10914
39100,10915
39100,10916
39100,10917
39100,10918
39100,10919
35620,10920
39100,10921
39100,10922
35620,10923
39100,10924
39100,10925
39100,10926
35620,10927
39100,10928
39100,10930
35620,10931
39100,10932
39100,10933
99999,10940
39100,10940
39100,10941
39100,10949
39100,10950
35620,10952
39100,10953
35620,10954
35620,10956
39100,10958
39100,10959
35620,10960
35620,10962
99999,10963
39100,10963
35620,10964
35620,10965
35620,10968
39100,10969
35620,10970
39100,10973
35620,10974
39100,10975
35620,10976
35620,10977
39100,10979
35620,10980
39100,10981
35620,10982
35620,10983
35620,10984
39100,10985
35620,10986
39100,10987
35620,10987
39100,10988
35620,10989
39100,10990
39100,10992
35620,10993
35620,10994
39100,10996
39100,10998
35620,11001
35620,11002
35620,11003
35620,11004
35620,11005
35620,11010
35620,11020
35620,11021
35620,11022
35620,11023
35620,11024
35620,11030
35620,11040
35620,11042
35620,11050
35620,11096
35620,11101
35620,11102
35620,11103
35620,11104
35620,11105
35620,11106
35620,11109
35620,11201
35620,11202
35620,11203
35620,11204
35620,11205
35620,11206
35620,11207
35620,11208
35620,11209
35620,11210
35620,11211
35620,11212
35620,11213
35620,11214
35620,11215
35620,11216
35620,11217
35620,11218
35620,11219
35620,11220
35620,11221
35620,11222
35620,11223
35620,11224
35620,11225
35620,11226
35620,11228
35620,11229
35620,11230
35620,11231
35620,11232
35620,11233
35620,11234
35620,11235
35620,11236
35620,11237
35620,11238
35620,11239
35620,11241
35620,11242
35620,11243
35620,11245
35620,11247
35620,11249
35620,11251
35620,11252
35620,11256
35620,11351
35620,11352
35620,11354
35620,11355
35620,11356
35620,11357
35620,11358
35620,11359
35620,11360
35620,11361
35620,11362
35620,11363
35620,11364
35620,11365
35620,11366
35620,11367
35620,11368
35620,11369
35620,11370
35620,11371
35620,11372
35620,11373
35620,11374
35620,11375
35620,11377
35620,11378
35620,11379
35620,11380
35620,11381
35620,11385
35620,11386
35620,11405
35620,11411
35620,11412
35620,11413
35620,11414
35620,11415
35620,11416
35620,11417
35620,11418
35620,11419
35620,11420
35620,11421
35620,11422
35620,11423
35620,11424
35620,11425
35620,11426
35620,11427
35620,11428
35620,11429
35620,11430
35620,11431
35620,11432
35620,11433
